context_id,length,total_samples,eligible_sequences,terminated_before_length,canonical_sequences,noncanonical_sequences,canonical_percentage,canonical_ci95_low,canonical_ci95_high
document-036,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-036,256,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-036,512,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-036,1024,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-036,2048,16,14,2,5,9,35.714285714285715,16.34473175355414,61.2355768960926
document-037,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-037,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-037,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-037,256,16,15,1,15,0,100.0,79.61166989641515,100.0
document-037,512,16,12,4,12,0,100.0,75.75059933447592,100.0
document-037,1024,16,11,5,9,2,81.81818181818181,52.3019438039156,94.86323102539149
document-037,2048,16,6,10,1,5,16.666666666666668,3.0053369748306635,56.35028221864702
document-038,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-038,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-038,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-038,256,16,16,0,16,0,100.0,80.63923194655636,100.0
document-038,512,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-038,1024,16,15,1,11,4,73.33333333333333,48.04956594401943,89.10254667430762
document-038,2048,16,11,5,3,8,27.272727272727273,9.746059290024888,56.56453011761291
document-039,32,16,16,0,0,16,0.0,0.0,19.36076805344365
document-039,64,16,16,0,0,16,0.0,0.0,19.36076805344365
document-039,128,16,16,0,0,16,0.0,0.0,19.36076805344365
document-039,256,16,16,0,0,16,0.0,0.0,19.36076805344365
document-039,512,16,16,0,0,16,0.0,0.0,19.36076805344365
document-039,1024,16,16,0,0,16,0.0,0.0,19.36076805344365
document-039,2048,16,14,2,0,14,0.0,1.3877787807814457e-15,21.531080273763582
document-040,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-040,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-040,128,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-040,256,16,15,1,13,2,86.66666666666667,62.11801716767764,96.26387408969346
document-040,512,16,15,1,13,2,86.66666666666667,62.11801716767764,96.26387408969346
document-040,1024,16,14,2,12,2,85.71428571428571,60.058620503029644,95.9906078728535
document-040,2048,16,7,9,3,4,42.857142857142854,15.821985525146975,74.95416354723427
document-041,32,16,16,0,0,16,0.0,0.0,19.36076805344365
document-041,64,16,16,0,0,16,0.0,0.0,19.36076805344365
document-041,128,16,16,0,0,16,0.0,0.0,19.36076805344365
document-041,256,16,16,0,0,16,0.0,0.0,19.36076805344365
document-041,512,16,16,0,0,16,0.0,0.0,19.36076805344365
document-041,1024,16,15,1,0,15,0.0,0.0,20.388330103584863
document-041,2048,16,13,3,0,13,0.0,0.0,22.80953723541984
document-042,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-042,64,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-042,128,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-042,256,16,15,1,13,2,86.66666666666667,62.11801716767764,96.26387408969346
document-042,512,16,15,1,12,3,80.0,54.81455128483065,92.95245065301843
document-042,1024,16,8,8,7,1,87.5,52.91118177871464,97.75825085499433
document-042,2048,16,4,12,4,0,100.0,51.01091635454027,100.0
document-043,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-043,64,16,16,0,16,0,100.0,80.63923194655636,100.0
